id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sf
1044,527451290,160,0.590614474927431,21.0,1680,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.31355371681807276,0.7261045981775903,0.45842142094917154,0.6711633682127438,0.8470956082518565,6,5,1971,1971,0.7633231119394187,0.532849726096161,0.6090934096692112,0.6714400338648795,0.8045112183448008,232.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6917926034843753,387.0,0.8369692009144983,0.0,96.0,483.0,1.0,0.6433747371158498,1.0,1.0,483,504,0,987,0.0,0.0,1,1,2,1,0.4146595225774261,4,1.0,0,0.42838321266618695,0.53304449730033,1971.0,0.5868130055812731,1.0,264.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,7,2008,0.4787256044570429,85400,1470.0
2752,906380150,20,0.8747444740778978,64.0,7488,1.0,1.0,0.9055113206130321,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.6142314827483061,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,7,5,2005,2005,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.616360344765164,0.7841157116243731,1.0,0.6146692362149611,0.8216378421610232,0.7594051072641844,1.0,393.0,0.8369692009144983,0.0,815.0,1208.0,1.0,1.0,1.0,1.0,1208,0,0,1208,0.0,0.0,2,0,2,1,0.629054883117901,6,1.0,0,0.42838321266618695,0.8271634722931427,2005.0,0.8540094627476195,2.0,632.0,0.7160470644230313,0.9004025767981475,1.0,105,58,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,2,2006,0.626878321997881,183600,2416.0
807,906226060,70,0.8747444740778978,120.0,26400,1.0,1.0,0.6963988357605972,0.5445661760561203,1.0,0.7571305358221522,0.8813474756752515,0.5695298135011555,0.5621146453688063,0.45842142094917154,0.9342618586380639,0.8470956082518565,5,7,1880,2007,0.7633231119394187,0.532849726096161,0.6090934096692112,0.6714400338648795,0.5827482293348576,0.0,0.616360344765164,0.7841157116243731,1.0,0.32272901101307894,0.4748026916507283,0.41101462005194517,0.44756977387521835,0.0,0.49486588987153834,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1288,728,0,2016,0.0,0.0,1,0,4,1,0.4146595225774261,7,0.8051367233707051,1,0.6181148317212746,0.8271634722931427,1900.0,0.5868130055812731,2.0,576.0,0.7160470644230313,0.9004025767981475,0.6876581043577717,0,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,6,2009,0.626878321997881,131000,2016.0
1177,533236070,160,1.0,24.0,2645,1.0,0.9466738138946889,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.6891131940013144,0.7261045981775903,0.45842142094917154,0.6711633682127438,0.8470956082518565,8,5,1999,2000,0.7633231119394187,0.532849726096161,0.589320795184613,0.6511584936577206,0.8045112183448008,456.0,0.616360344765164,0.7841157116243731,1.0,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,813.0,0.8369692009144983,0.0,147.0,960.0,1.0,1.0,1.0,1.0,962,645,0,1607,1.0,0.0,2,1,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,0.53304449730033,2000.0,0.5868130055812731,2.0,480.0,0.7160470644230313,0.9004025767981475,1.0,169,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,12,2008,0.4626581042884159,200000,2567.0
1480,907418040,20,0.8747444740778978,74.0,9627,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.6142314827483061,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,7,5,2007,2007,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.616360344765164,0.7841157116243731,1.0,0.6146692362149611,0.8216378421610232,0.7594051072641844,1.0,24.0,0.8369692009144983,0.0,1327.0,1351.0,1.0,1.0,1.0,1.0,1361,0,0,1361,0.0,0.0,2,0,3,1,0.629054883117901,6,1.0,0,0.42838321266618695,0.8271634722931427,2007.0,0.8540094627476195,2.0,610.0,0.7160470644230313,0.9004025767981475,1.0,0,50,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,6,2008,0.626878321997881,193000,2712.0
324,923202105,20,0.8747444740778978,93.0,10114,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.508550337744056,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,5,5,2004,2005,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,1.0,1.0,0.8216378421610232,0.7594051072641844,0.6993147444892988,0.0,0.8369692009144983,0.0,1430.0,1430.0,1.0,1.0,1.0,1.0,1430,0,0,1430,0.0,0.0,2,0,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,0.8271634722931427,2004.0,0.8540094627476195,2.0,624.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,3,2010,0.626878321997881,173500,2860.0
1311,902301140,70,0.590614474927431,34.0,4571,1.0,0.6554107908627346,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.3799985458847907,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.8470956082518565,5,5,1916,1950,0.7633231119394187,0.532849726096161,0.3938295165394402,0.4471438554840839,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,0.5668138750679105,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,624.0,624.0,1.0,0.542169786260681,0.5365678147459634,1.0,624,720,0,1344,0.0,0.0,1,0,4,1,0.4146595225774261,7,1.0,0,0.42838321266618695,0.53304449730033,1916.0,0.5868130055812731,3.0,513.0,0.44178565463066916,0.5137421869029298,1.0,0,0,96,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,5,2008,0.4787256044570429,98000,1968.0
770,905101490,20,0.8747444740778978,80.0,8816,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7828126022674183,0.8813474756752515,0.416111635099224,0.5621146453688063,0.45842142094917154,0.9342618586380639,0.7379310308746991,5,6,1963,1963,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,1.0,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,651.0,0.8369692009144983,0.0,470.0,1121.0,1.0,0.6433747371158498,1.0,1.0,1121,0,0,1121,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,0.53304449730033,1963.0,0.5868130055812731,2.0,480.0,0.7160470644230313,0.9004025767981475,1.0,0,80,0,0,0,0,0.5756873715467251,0.7831932732587839,0.7286578348439073,0,6,2009,0.626878321997881,139000,2242.0
2063,905107140,20,0.8747444740778978,71.0,8197,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.416111635099224,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,6,5,1977,1977,0.7633231119394187,0.532849726096161,0.650807076134994,0.6950220193249964,0.8045112183448008,148.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,660.0,660.0,1.0,1.0,1.0,1.0,1285,0,0,1285,0.0,0.0,1,1,3,1,0.4146595225774261,7,1.0,1,0.6181148317212746,0.8271634722931427,1977.0,0.8540094627476195,2.0,528.0,0.7160470644230313,0.9004025767981475,1.0,138,0,0,0,0,0,0.5756873715467251,0.7831932732587839,0.7286578348439073,0,4,2007,0.626878321997881,143500,1945.0
69,528458070,60,1.0,72.0,8640,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.6891131940013144,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.8470956082518565,7,5,2009,2009,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,1.0,0.6146692362149611,0.8216378421610232,0.697239334208413,1.0,24.0,0.8369692009144983,0.0,732.0,756.0,1.0,1.0,1.0,1.0,764,783,0,1547,0.0,0.0,2,1,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,0.8271634722931427,2009.0,0.5868130055812731,2.0,614.0,0.7160470644230313,0.9004025767981475,1.0,169,45,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,6,2010,0.8666281435883568,215200,2303.0
2062,905106150,20,0.8747444740778978,109.0,8724,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.416111635099224,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,5,5,1968,1968,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6317708762411675,492.0,0.8369692009144983,0.0,402.0,894.0,1.0,0.7414515730156677,1.0,1.0,894,0,0,894,0.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,1,0.42012593317624125,0.8271634722931427,1968.0,1.0,2.0,450.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,5,2007,0.626878321997881,129000,1788.0
351,527131030,120,0.8747444740778978,40.0,5664,1.0,1.0,0.9055113206130321,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,1.0,0.7261045981775903,0.45842142094917154,1.0,0.7379310308746991,8,5,2000,2000,0.7633231119394187,0.532849726096161,0.9291186598812553,1.0,0.5827482293348576,0.0,0.616360344765164,0.7841157116243731,1.0,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,1158.0,0.8369692009144983,0.0,343.0,1501.0,1.0,1.0,1.0,1.0,1659,0,0,1659,1.0,0.0,2,0,2,1,1.0,5,1.0,1,1.0,0.8271634722931427,2000.0,1.0,2.0,499.0,0.7160470644230313,0.9004025767981475,1.0,212,59,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,10,2009,0.626878321997881,278000,3160.0
2393,528142010,60,0.8747444740778978,103.0,12867,1.0,1.0,0.9055113206130321,0.6822803931399066,1.0,0.7828126022674183,0.8813474756752515,0.979239041220777,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.8470956082518565,8,5,2005,2006,0.7633231119394187,0.532849726096161,0.9291186598812553,1.0,0.8908595941226578,0.0,0.616360344765164,0.7841157116243731,1.0,1.0,0.8216378421610232,0.7594051072641844,0.6993147444892988,0.0,0.8369692009144983,0.0,1209.0,1209.0,1.0,1.0,1.0,1.0,1209,1044,0,2253,0.0,0.0,2,1,3,1,1.0,8,1.0,1,0.7046498809455012,0.8271634722931427,2005.0,1.0,2.0,575.0,0.7160470644230313,0.9004025767981475,1.0,243,142,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,7,2006,1.0,344133,3462.0
12,527165230,20,0.8747444740778978,60.0,7980,1.0,1.0,0.9055113206130321,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.5739833623900064,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,6,7,1992,2007,0.7633231119394187,0.532849726096161,0.6090934096692112,0.6714400338648795,0.5827482293348576,0.0,0.3826065808352946,0.7094738284682306,1.0,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6917926034843753,935.0,0.8369692009144983,0.0,233.0,1168.0,1.0,1.0,1.0,1.0,1187,0,0,1187,1.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,0.8271634722931427,1992.0,1.0,2.0,420.0,0.7160470644230313,0.9004025767981475,1.0,483,21,0,0,0,0,0.5756873715467251,0.9385924864364211,0.6361709285714285,500,3,2010,0.626878321997881,185000,2355.0
2339,527250040,190,0.8747444740778978,100.0,34650,1.0,1.0,0.6963988357605972,0.5445661760561203,1.0,0.7694099893801489,0.8813474756752515,0.5739833623900064,0.7261045981775903,0.45842142094917154,0.6211407268512829,0.7379310308746991,5,5,1955,1955,1.0,0.532849726096161,0.5455759071799978,0.6080582588916804,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.697239334208413,0.6029673542511822,1056.0,0.8369692009144983,0.0,0.0,1056.0,1.0,0.6433747371158498,0.5365678147459634,1.0,1056,0,0,1056,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,0.8271634722931427,1955.0,1.0,2.0,572.0,0.7160470644230313,0.9004025767981475,1.0,264,0,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,1,2006,0.626878321997881,145000,2112.0
624,535104120,20,0.8747444740778978,92.0,10573,1.0,1.0,0.9055113206130321,0.6822803931399066,1.0,0.7828126022674183,0.8813474756752515,0.44257371660600037,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.7379310308746991,6,6,1961,1961,1.0,0.532849726096161,0.589320795184613,0.6511584936577206,0.8045112183448008,3.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,1312.0,0.8369692009144983,0.0,141.0,1453.0,1.0,1.0,1.0,1.0,1453,0,0,1453,1.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,1,0.6181148317212746,0.8271634722931427,1961.0,0.8540094627476195,2.0,530.0,0.7160470644230313,0.9004025767981475,1.0,0,49,0,0,288,0,0.5756873715467251,0.9385924864364211,0.7286578348439073,0,4,2009,0.626878321997881,187500,2906.0
86,532376160,20,0.8747444740778978,65.0,8450,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.416111635099224,0.5482293611599373,0.45842142094917154,0.9342618586380639,0.7379310308746991,5,8,1965,2009,0.7633231119394187,0.532849726096161,0.589320795184613,0.6511584936577206,0.5827482293348576,0.0,0.3826065808352946,0.7094738284682306,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,1.0,553.0,0.7079033928302456,117.0,224.0,894.0,1.0,1.0,1.0,1.0,894,0,0,894,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,1,0.7046498809455012,0.53304449730033,1973.0,0.5868130055812731,1.0,336.0,0.7160470644230313,0.9004025767981475,1.0,416,144,0,0,0,0,0.5756873715467251,0.7831932732587839,0.7286578348439073,0,4,2010,0.626878321997881,138500,1788.0
1534,909277040,50,0.8747444740778978,97.0,11700,1.0,0.6554107908627346,0.9055113206130321,1.0,1.0,0.7694099893801489,1.0,0.6245567636850989,0.7261045981775903,0.45842142094917154,0.9342618586380639,0.5601098156352364,5,6,1937,1995,0.7633231119394187,0.532849726096161,0.593957336726039,0.6439188263366418,0.5827482293348576,0.0,0.3826065808352946,0.7841157116243731,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6317708762411675,606.0,0.8369692009144983,0.0,336.0,942.0,1.0,1.0,1.0,1.0,1265,673,0,1938,0.0,0.0,2,0,4,1,0.629054883117901,7,0.8177259459858204,1,0.7046498809455012,0.53304449730033,1937.0,0.5868130055812731,1.0,240.0,0.7160470644230313,0.9004025767981475,1.0,0,40,0,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,7,2008,0.626878321997881,198000,2880.0
2243,911103060,190,0.3568360413135173,75.0,8250,1.0,1.0,0.6963988357605972,0.6822803931399066,1.0,0.7694099893801489,0.8813474756752515,0.3066746414954383,0.5621146453688063,0.45842142094917154,0.6211407268512829,0.8470956082518565,5,6,1895,2006,0.7633231119394187,0.532849726096161,0.8327255071485808,0.9092364670293366,0.5827482293348576,0.0,0.3826065808352946,0.7094738284682306,0.6518702688520344,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,957.0,957.0,1.0,0.542169786260681,0.5365678147459634,1.0,1034,957,0,1991,0.0,0.0,2,0,4,2,0.4146595225774261,9,1.0,0,0.42838321266618695,0.42628549602604104,1967.0,0.44230899713945215,0.0,0.0,0.40330918478621186,0.5074179226895721,0.553851524660112,0,0,133,0,0,0,0.5756873715467251,1.0,0.7286578348439073,0,6,2007,0.626878321997881,119600,2948.0
